Township,Date,Temp-Min,Temp-Max
T109R09W6,2018-01-16,,
T109R09W6,2018-01-17,,
T109R09W6,2018-01-18,,
T109R09W6,2018-01-19,,
T109R09W6,2018-01-20,,
T109R09W6,2018-01-21,,
T109R09W6,2018-01-22,,
T109R09W6,2018-01-23,,
T109R09W6,2018-01-24,,
T109R09W6,2018-01-25,,
T109R09W6,2018-01-26,,
T109R09W6,2018-01-27,,
T109R09W6,2018-01-28,,
T109R09W6,2018-01-29,,
T109R09W6,2018-01-30,,
T109R09W6,2018-01-31,,
T109R09W6,2018-02-01,,
T109R09W6,2018-02-02,,
T109R09W6,2018-02-03,,
T109R09W6,2018-02-04,,
T109R09W6,2018-02-05,,
T109R09W6,2018-02-06,,
T109R09W6,2018-02-07,,
T109R09W6,2018-02-08,,
T109R09W6,2018-02-09,,
T109R09W6,2018-02-10,,
T109R09W6,2018-02-11,,
T109R09W6,2018-02-12,,
T109R09W6,2018-02-13,,
T109R09W6,2018-02-14,,
T109R09W6,2018-02-15,,
T109R09W6,2018-02-16,,
T109R09W6,2018-02-17,,
T109R09W6,2018-02-18,,
T109R09W6,2018-02-19,,
T109R09W6,2018-02-20,,
T109R09W6,2018-02-21,,
T109R09W6,2018-02-22,,
T109R09W6,2018-02-23,,
T109R09W6,2018-02-24,,
T109R09W6,2018-02-25,,
T109R09W6,2018-02-26,,
T109R09W6,2018-02-27,,
T109R09W6,2018-02-28,,
T109R09W6,2018-03-01,,
T109R09W6,2018-03-02,,
T109R09W6,2018-03-03,,
T109R09W6,2018-03-04,,
T109R09W6,2018-03-05,,
T109R09W6,2018-03-06,,
T109R09W6,2018-03-07,,
T109R09W6,2018-03-08,,
T109R09W6,2018-03-09,,
T109R09W6,2018-03-10,,
T109R09W6,2018-03-11,,
T109R09W6,2018-03-12,,
T109R09W6,2018-03-13,,
T109R09W6,2018-03-14,,
T109R09W6,2018-03-15,,
T109R09W6,2018-03-16,,
T109R09W6,2018-03-17,,
T109R09W6,2018-03-18,,
T109R09W6,2018-03-19,,
T109R09W6,2018-03-20,,
T109R09W6,2018-03-21,,
T109R09W6,2018-03-22,,
T109R09W6,2018-03-23,,
T109R09W6,2018-03-24,,
T109R09W6,2018-03-25,,
T109R09W6,2018-03-26,,
T109R09W6,2018-03-27,,
T109R09W6,2018-03-28,,
T109R09W6,2018-03-29,,
T109R09W6,2018-03-30,,
T109R09W6,2018-03-31,,
T109R09W6,2018-04-01,,
T109R09W6,2018-04-02,,
T109R09W6,2018-04-03,,
T109R09W6,2018-04-04,,
T109R09W6,2018-04-05,,
T109R09W6,2018-04-06,,
T109R09W6,2018-04-07,,
T109R09W6,2018-04-08,,
T109R09W6,2018-04-09,,
T109R09W6,2018-04-10,,
T109R09W6,2018-04-11,,
T109R09W6,2018-04-12,,
T109R09W6,2018-04-13,,
T109R09W6,2018-04-14,,
T109R09W6,2018-04-15,,
T109R09W6,2018-04-16,,
T109R09W6,2018-04-17,,
T109R09W6,2018-04-18,,
T109R09W6,2018-04-19,3.24,11.54
T109R09W6,2018-04-20,-4.77,13.43
T109R09W6,2018-04-21,-4.61,8.86
T109R09W6,2018-04-22,-5.55,8.95
T109R09W6,2018-04-23,-2.19,13.91
T109R09W6,2018-04-24,0.15,13.12
T109R09W6,2018-04-25,2.45,16.03
T109R09W6,2018-04-26,-0.63,16.15
T109R09W6,2018-04-27,-4.18,20.16
T109R09W6,2018-04-28,-2.28,6.67
T109R09W6,2018-04-29,-1.96,9.14
T109R09W6,2018-04-30,-1.03,10.89
T109R09W6,2018-05-01,0.82,14.93
T109R09W6,2018-05-02,2.07,15.82
T109R09W6,2018-05-03,0.02,11.23
T109R09W6,2018-05-04,0.66,17.19
T109R09W6,2018-05-05,8.55,20.84
T109R09W6,2018-05-06,4.22,22.04
T109R09W6,2018-05-07,4.32,21.50
T109R09W6,2018-05-08,-0.93,12.31
T109R09W6,2018-05-09,0.01,15.33
T109R09W6,2018-05-10,4.16,20.65
T109R09W6,2018-05-11,10.82,24.27
T109R09W6,2018-05-12,6.51,22.27
T109R09W6,2018-05-13,6.59,18.62
T109R09W6,2018-05-14,6.54,23.24
T109R09W6,2018-05-15,-0.66,17.97
T109R09W6,2018-05-16,0.01,15.44
T109R09W6,2018-05-17,4.04,19.58
T109R09W6,2018-05-18,9.27,23.28
T109R09W6,2018-05-19,8.81,26.05
T109R09W6,2018-05-20,9.66,26.30
T109R09W6,2018-05-21,10.42,26.26
T109R09W6,2018-05-22,11.64,25.84
T109R09W6,2018-05-23,11.44,25.79
T109R09W6,2018-05-24,6.65,20.13
T109R09W6,2018-05-25,5.98,20.64
T109R09W6,2018-05-26,4.80,17.07
T109R09W6,2018-05-27,6.45,19.87
T109R09W6,2018-05-28,2.95,17.43
T109R09W6,2018-05-29,2.41,11.97
T109R09W6,2018-05-30,1.26,16.48
T109R09W6,2018-05-31,3.60,17.51
T109R09W6,2018-06-01,4.65,17.13
T109R09W6,2018-06-02,4.88,18.53
T109R09W6,2018-06-03,3.50,17.27
T109R09W6,2018-06-04,0.12,8.49
T109R09W6,2018-06-05,0.03,8.89
T109R09W6,2018-06-06,3.37,13.62
T109R09W6,2018-06-07,5.21,20.66
T109R09W6,2018-06-08,9.69,22.00
T109R09W6,2018-06-09,5.51,14.69
T109R09W6,2018-06-10,7.17,16.98
T109R09W6,2018-06-11,5.30,9.58
T109R09W6,2018-06-12,-1.16,6.78
T109R09W6,2018-06-13,-0.95,6.43
T109R09W6,2018-06-14,1.84,12.21
T109R09W6,2018-06-15,6.97,19.89
T109R09W6,2018-06-16,11.84,25.51
T109R09W6,2018-06-17,15.03,26.60
T109R09W6,2018-06-18,16.99,29.17
T109R09W6,2018-06-19,17.94,30.96
T109R09W6,2018-06-20,17.00,32.00
T109R09W6,2018-06-21,15.65,28.21
T109R09W6,2018-06-22,12.84,23.78
T109R09W6,2018-06-23,11.94,25.91
T109R09W6,2018-06-24,11.73,25.14
T109R09W6,2018-06-25,6.38,17.18
T109R09W6,2018-06-26,7.31,13.65
T109R09W6,2018-06-27,7.90,14.85
T109R09W6,2018-06-28,8.08,16.61
T109R09W6,2018-06-29,8.01,16.78
T109R09W6,2018-06-30,9.15,18.39
T109R09W6,2018-07-01,6.93,15.69
T109R09W6,2018-07-02,6.84,15.24
T109R09W6,2018-07-03,8.25,20.08
T109R09W6,2018-07-04,11.09,22.08
T109R09W6,2018-07-05,12.79,26.73
T109R09W6,2018-07-06,6.53,25.49
T109R09W6,2018-07-07,6.29,16.19
T109R09W6,2018-07-08,9.23,24.18
T109R09W6,2018-07-09,13.81,26.01
T109R09W6,2018-07-10,13.51,26.42
T109R09W6,2018-07-11,11.40,24.88
T109R09W6,2018-07-12,9.19,19.90
T109R09W6,2018-07-13,5.64,12.02
T109R09W6,2018-07-14,7.50,18.64
T109R09W6,2018-07-15,9.59,21.94
T109R09W6,2018-07-16,10.78,24.26
T109R09W6,2018-07-17,10.92,22.19
T109R09W6,2018-07-18,10.32,17.94
T109R09W6,2018-07-19,10.32,17.81
T109R09W6,2018-07-20,8.97,18.78
T109R09W6,2018-07-21,9.47,22.01
T109R09W6,2018-07-22,7.67,20.40
T109R09W6,2018-07-23,8.98,20.31
T109R09W6,2018-07-24,11.04,22.07
T109R09W6,2018-07-25,13.21,26.15
T109R09W6,2018-07-26,15.13,28.33
T109R09W6,2018-07-27,17.05,30.76
T109R09W6,2018-07-28,14.60,32.47
T109R09W6,2018-07-29,14.47,27.18
T109R09W6,2018-07-30,9.69,21.06
T109R09W6,2018-07-31,11.31,25.29
T109R09W6,2018-08-01,14.62,26.07
T109R09W6,2018-08-02,15.52,28.44
T109R09W6,2018-08-03,11.49,22.75
T109R09W6,2018-08-04,12.71,22.74
T109R09W6,2018-08-05,14.92,26.90
T109R09W6,2018-08-06,15.46,23.87
T109R09W6,2018-08-07,12.74,22.85
T109R09W6,2018-08-08,13.35,27.65
T109R09W6,2018-08-09,13.87,27.76
T109R09W6,2018-08-10,4.60,24.46
T109R09W6,2018-08-11,5.52,19.53
T109R09W6,2018-08-12,10.96,22.35
T109R09W6,2018-08-13,12.02,25.49
T109R09W6,2018-08-14,7.45,24.13
T109R09W6,2018-08-15,7.59,19.02
T109R09W6,2018-08-16,10.44,22.78
T109R09W6,2018-08-17,9.18,19.82
T109R09W6,2018-08-18,8.47,19.79
T109R09W6,2018-08-19,8.97,20.62
T109R09W6,2018-08-20,11.27,23.86
T109R09W6,2018-08-21,15.27,27.40
T109R09W6,2018-08-22,4.00,19.41
T109R09W6,2018-08-23,4.21,4.98
T109R09W6,2018-08-24,4.30,11.46
T109R09W6,2018-08-25,6.45,11.19
T109R09W6,2018-08-26,5.12,8.41
T109R09W6,2018-08-27,5.45,15.65
T109R09W6,2018-08-28,7.98,17.78
T109R09W6,2018-08-29,7.08,13.64
T109R09W6,2018-08-30,4.94,9.32
T109R09W6,2018-08-31,4.66,15.76
T109R09W6,2018-09-01,2.82,11.88
T109R09W6,2018-09-02,0.29,18.81
T109R09W6,2018-09-03,1.11,8.01
T109R09W6,2018-09-04,2.74,17.05
T109R09W6,2018-09-05,3.07,11.05
T109R09W6,2018-09-06,4.29,15.01
T109R09W6,2018-09-07,6.78,12.64
T109R09W6,2018-09-08,1.73,7.31
T109R09W6,2018-09-09,0.89,4.90
T109R09W6,2018-09-10,-0.13,3.74
T109R09W6,2018-09-11,-4.95,0.49
T109R09W6,2018-09-12,-6.15,0.03
T109R09W6,2018-09-13,-5.34,5.99
T109R09W6,2018-09-14,-5.24,5.93
T109R09W6,2018-09-15,-6.02,6.56
T109R09W6,2018-09-16,0.86,9.05
T109R09W6,2018-09-17,-2.30,9.99
T109R09W6,2018-09-18,-2.63,9.71
T109R09W6,2018-09-19,-6.49,9.56
T109R09W6,2018-09-20,-3.23,3.20
T109R09W6,2018-09-21,-2.18,8.43
T109R09W6,2018-09-22,-2.89,9.94
T109R09W6,2018-09-23,2.23,13.85
T109R09W6,2018-09-24,5.19,12.62
T109R09W6,2018-09-25,3.18,17.00
T109R09W6,2018-09-26,,
T109R09W6,2018-09-27,,
T109R09W6,2018-09-28,,
T109R09W6,2018-09-29,,
T109R09W6,2018-09-30,,
T109R09W6,2018-10-01,,
T109R09W6,2018-10-02,,
T109R09W6,2018-10-03,,
T109R09W6,2018-10-04,,
T109R09W6,2018-10-05,,
T109R09W6,2018-10-06,,
T109R09W6,2018-10-07,,
T109R09W6,2018-10-08,,
T109R09W6,2018-10-09,,
T109R09W6,2018-10-10,,
T109R09W6,2018-10-11,,
T109R09W6,2018-10-12,,
T109R09W6,2018-10-13,,
T109R09W6,2018-10-14,,
T109R09W6,2018-10-15,,
T109R09W6,2018-10-16,,
T109R09W6,2018-10-17,,
T109R09W6,2018-10-18,,
T109R09W6,2018-10-19,,
T109R09W6,2018-10-20,,
T109R09W6,2018-10-21,,
T109R09W6,2018-10-22,,
T109R09W6,2018-10-23,,
T109R09W6,2018-10-24,,
T109R09W6,2018-10-25,,
T109R09W6,2018-10-26,,
T109R09W6,2018-10-27,,
T109R09W6,2018-10-28,,
T109R09W6,2018-10-29,,
T109R09W6,2018-10-30,,
T109R09W6,2018-10-31,,
T109R09W6,2018-11-01,,
T109R09W6,2018-11-02,,
T109R09W6,2018-11-03,,
T109R09W6,2018-11-04,,
T109R09W6,2018-11-05,,
T109R09W6,2018-11-06,,
T109R09W6,2018-11-07,,
T109R09W6,2018-11-08,,
T109R09W6,2018-11-09,,
T109R09W6,2018-11-10,,
T109R09W6,2018-11-11,,
T109R09W6,2018-11-12,,
T109R09W6,2018-11-13,,
T109R09W6,2018-11-14,,
T109R09W6,2018-11-15,,
T109R09W6,2018-11-16,,
T109R09W6,2018-11-17,,
T109R09W6,2018-11-18,,
T109R09W6,2018-11-19,,
T109R09W6,2018-11-20,,
T109R09W6,2018-11-21,,
T109R09W6,2018-11-22,,
T109R09W6,2018-11-23,,
T109R09W6,2018-11-24,,
T109R09W6,2018-11-25,,
T109R09W6,2018-11-26,,
T109R09W6,2018-11-27,,
T109R09W6,2018-11-28,,
T109R09W6,2018-11-29,,
T109R09W6,2018-11-30,,
T109R09W6,2018-12-01,,
T109R09W6,2018-12-02,,
T109R09W6,2018-12-03,,
T109R09W6,2018-12-04,,
T109R09W6,2018-12-05,,
T109R09W6,2018-12-06,,
T109R09W6,2018-12-07,,
T109R09W6,2018-12-08,,
T109R09W6,2018-12-09,,
T109R09W6,2018-12-10,,
T109R09W6,2018-12-11,,
T109R09W6,2018-12-12,,
T109R09W6,2018-12-13,,
T109R09W6,2018-12-14,,
T109R09W6,2018-12-15,,
T109R09W6,2018-12-16,,
T109R09W6,2018-12-17,,
T109R09W6,2018-12-18,,
T109R09W6,2018-12-19,,
T109R09W6,2018-12-20,,
T109R09W6,2018-12-21,,
T109R09W6,2018-12-22,,
T109R09W6,2018-12-23,,
T109R09W6,2018-12-24,,
T109R09W6,2018-12-25,,
T109R09W6,2018-12-26,,
T109R09W6,2018-12-27,,
T109R09W6,2018-12-28,,
T109R09W6,2018-12-29,,
T109R09W6,2018-12-30,,
T109R09W6,2018-12-31,,
T109R09W6,2019-01-01,,
T109R09W6,2019-01-02,,
T109R09W6,2019-01-03,,
T109R09W6,2019-01-04,,
T109R09W6,2019-01-05,,
T109R09W6,2019-01-06,,
T109R09W6,2019-01-07,,
T109R09W6,2019-01-08,,
T109R09W6,2019-01-09,,
T109R09W6,2019-01-10,,
T109R09W6,2019-01-11,,
T109R09W6,2019-01-12,,
T109R09W6,2019-01-13,,
T109R09W6,2019-01-14,,
T109R09W6,2019-01-15,,
T109R09W6,2019-01-16,,
T109R09W6,2019-01-17,,
T109R09W6,2019-01-18,,
T109R09W6,2019-01-19,,
T109R09W6,2019-01-20,,
T109R09W6,2019-01-21,,
T109R09W6,2019-01-22,,
T109R09W6,2019-01-23,,
T109R09W6,2019-01-24,,
T109R09W6,2019-01-25,,
T109R09W6,2019-01-26,,
T109R09W6,2019-01-27,,
T109R09W6,2019-01-28,,
T109R09W6,2019-01-29,,
T109R09W6,2019-01-30,,
T109R09W6,2019-01-31,,
T109R09W6,2019-02-01,,
T109R09W6,2019-02-02,,
T109R09W6,2019-02-03,,
T109R09W6,2019-02-04,,
T109R09W6,2019-02-05,,
T109R09W6,2019-02-06,,
T109R09W6,2019-02-07,,
T109R09W6,2019-02-08,,
T109R09W6,2019-02-09,,
T109R09W6,2019-02-10,,
T109R09W6,2019-02-11,,
T109R09W6,2019-02-12,,
T109R09W6,2019-02-13,,
T109R09W6,2019-02-14,,
T109R09W6,2019-02-15,,
T109R09W6,2019-02-16,,
T109R09W6,2019-02-17,,
T109R09W6,2019-02-18,,
T109R09W6,2019-02-19,,
T109R09W6,2019-02-20,,
T109R09W6,2019-02-21,,
T109R09W6,2019-02-22,,
T109R09W6,2019-02-23,,
T109R09W6,2019-02-24,,
T109R09W6,2019-02-25,,
T109R09W6,2019-02-26,,
T109R09W6,2019-02-27,,
T109R09W6,2019-02-28,,
T109R09W6,2019-03-01,,
T109R09W6,2019-03-02,,
T109R09W6,2019-03-03,,
T109R09W6,2019-03-04,,
T109R09W6,2019-03-05,,
T109R09W6,2019-03-06,,
T109R09W6,2019-03-07,,
T109R09W6,2019-03-08,,
T109R09W6,2019-03-09,,
T109R09W6,2019-03-10,,
T109R09W6,2019-03-11,,
T109R09W6,2019-03-12,,
T109R09W6,2019-03-13,,
T109R09W6,2019-03-14,,
T109R09W6,2019-03-15,,
T109R09W6,2019-03-16,,
T109R09W6,2019-03-17,,
T109R09W6,2019-03-18,,
T109R09W6,2019-03-19,,
T109R09W6,2019-03-20,,
T109R09W6,2019-03-21,,
T109R09W6,2019-03-22,,
T109R09W6,2019-03-23,,
T109R09W6,2019-03-24,,
T109R09W6,2019-03-25,,
T109R09W6,2019-03-26,,
T109R09W6,2019-03-27,,
T109R09W6,2019-03-28,,
T109R09W6,2019-03-29,,
T109R09W6,2019-03-30,,
T109R09W6,2019-03-31,,
T109R09W6,2019-04-01,,
T109R09W6,2019-04-02,,
T109R09W6,2019-04-03,,
T109R09W6,2019-04-04,,
T109R09W6,2019-04-05,,
T109R09W6,2019-04-06,,
T109R09W6,2019-04-07,,
T109R09W6,2019-04-08,,
T109R09W6,2019-04-09,,
T109R09W6,2019-04-10,,
T109R09W6,2019-04-11,,
T109R09W6,2019-04-12,,
T109R09W6,2019-04-13,,
T109R09W6,2019-04-14,,
T109R09W6,2019-04-15,,
T109R09W6,2019-04-16,,
T109R09W6,2019-04-17,,
T109R09W6,2019-04-18,3.42,13.48
T109R09W6,2019-04-19,0.68,12.77
T109R09W6,2019-04-20,,
T109R09W6,2019-04-21,,
T109R09W6,2019-04-22,3.01,11.85
T109R09W6,2019-04-23,,
T109R09W6,2019-04-24,,
T109R09W6,2019-04-25,-2.58,4.86
T109R09W6,2019-04-26,-3.55,7.09
T109R09W6,2019-04-27,-4.90,6.89
T109R09W6,2019-04-28,-1.46,6.12
T109R09W6,2019-04-29,-8.10,3.73
T109R09W6,2019-04-30,,
T109R09W6,2019-05-01,,
T109R09W6,2019-05-02,-8.45,0.79
T109R09W6,2019-05-03,-8.50,-0.33
T109R09W6,2019-05-04,-3.65,2.71
T109R09W6,2019-05-05,0.34,5.96
T109R09W6,2019-05-06,1.53,11.08
T109R09W6,2019-05-07,1.96,14.83
T109R09W6,2019-05-08,,
T109R09W6,2019-05-09,6.84,20.46
T109R09W6,2019-05-10,5.84,17.76
T109R09W6,2019-05-11,6.49,24.27
T109R09W6,2019-05-12,1.23,13.38
T109R09W6,2019-05-13,1.17,10.19
T109R09W6,2019-05-14,-0.19,13.79
T109R09W6,2019-05-15,,
T109R09W6,2019-05-16,-0.11,14.57
T109R09W6,2019-05-17,5.28,19.64
T109R09W6,2019-05-18,6.82,20.32
T109R09W6,2019-05-19,7.27,22.05
T109R09W6,2019-05-20,7.65,23.03
T109R09W6,2019-05-21,4.19,22.28
T109R09W6,2019-05-22,,
T109R09W6,2019-05-23,5.23,20.51
T109R09W6,2019-05-24,2.01,18.71
T109R09W6,2019-05-25,3.11,18.52
T109R09W6,2019-05-26,10.22,26.54
T109R09W6,2019-05-27,13.30,27.78
T109R09W6,2019-05-28,15.81,29.60
T109R09W6,2019-05-29,,
T109R09W6,2019-05-30,4.27,15.07
T109R09W6,2019-05-31,6.72,18.44
T109R09W6,2019-06-01,7.84,15.80
T109R09W6,2019-06-02,3.85,16.51
T109R09W6,2019-06-03,3.08,8.20
T109R09W6,2019-06-04,-0.11,10.88
T109R09W6,2019-06-05,,
T109R09W6,2019-06-06,1.81,10.65
T109R09W6,2019-06-07,2.22,10.31
T109R09W6,2019-06-08,3.11,11.64
T109R09W6,2019-06-09,5.24,18.75
T109R09W6,2019-06-10,7.07,17.66
T109R09W6,2019-06-11,9.70,21.70
T109R09W6,2019-06-12,,
T109R09W6,2019-06-13,9.78,22.65
T109R09W6,2019-06-14,8.88,19.20
T109R09W6,2019-06-15,10.59,24.82
T109R09W6,2019-06-16,14.22,28.03
T109R09W6,2019-06-17,13.22,27.60
T109R09W6,2019-06-18,6.80,25.39
T109R09W6,2019-06-19,,
T109R09W6,2019-06-20,3.64,14.94
T109R09W6,2019-06-21,6.61,12.01
T109R09W6,2019-06-22,8.14,18.02
T109R09W6,2019-06-23,9.65,18.47
T109R09W6,2019-06-24,9.51,19.89
T109R09W6,2019-06-25,10.54,21.74
T109R09W6,2019-06-26,8.47,23.05
T109R09W6,2019-06-27,7.62,15.09
T109R09W6,2019-06-28,10.11,22.12
T109R09W6,2019-06-29,11.44,21.95
T109R09W6,2019-06-30,5.44,23.14
T109R09W6,2019-07-01,6.01,16.55
T109R09W6,2019-07-02,7.49,19.79
T109R09W6,2019-07-03,7.36,18.17
T109R09W6,2019-07-04,8.28,18.17
T109R09W6,2019-07-05,11.03,22.72
T109R09W6,2019-07-06,10.60,24.18
T109R09W6,2019-07-07,6.58,18.48
T109R09W6,2019-07-08,5.07,16.84
T109R09W6,2019-07-09,7.10,18.03
T109R09W6,2019-07-10,8.39,20.29
T109R09W6,2019-07-11,11.06,25.58
T109R09W6,2019-07-12,8.10,20.32
T109R09W6,2019-07-13,8.83,21.25
T109R09W6,2019-07-14,10.08,19.68
T109R09W6,2019-07-15,12.14,24.86
T109R09W6,2019-07-16,10.62,24.52
T109R09W6,2019-07-17,11.53,25.54
T109R09W6,2019-07-18,9.07,23.65
T109R09W6,2019-07-19,9.86,23.38
T109R09W6,2019-07-20,13.12,26.97
T109R09W6,2019-07-21,13.40,27.26
T109R09W6,2019-07-22,16.23,28.15
T109R09W6,2019-07-23,12.45,28.74
T109R09W6,2019-07-24,13.10,17.69
T109R09W6,2019-07-25,10.62,14.84
T109R09W6,2019-07-26,11.84,22.77
T109R09W6,2019-07-27,10.13,17.60
T109R09W6,2019-07-28,9.36,20.91
T109R09W6,2019-07-29,7.74,18.20
T109R09W6,2019-07-30,8.30,18.18
T109R09W6,2019-07-31,7.53,17.01
T109R09W6,2019-08-01,,
T109R09W6,2019-08-02,,
T109R09W6,2019-08-03,,
T109R09W6,2019-08-04,,
T109R09W6,2019-08-05,,
T109R09W6,2019-08-06,,
T109R09W6,2019-08-07,,
T109R09W6,2019-08-08,,
T109R09W6,2019-08-09,,
T109R09W6,2019-08-10,,
T109R09W6,2019-08-11,,
T109R09W6,2019-08-12,,
T109R09W6,2019-08-13,,
T109R09W6,2019-08-14,,
T109R09W6,2019-08-15,,
T109R09W6,2019-08-16,,
T109R09W6,2019-08-17,,
T109R09W6,2019-08-18,,
T109R09W6,2019-08-19,,
T109R09W6,2019-08-20,,
T109R09W6,2019-08-21,,
T109R09W6,2019-08-22,,
T109R09W6,2019-08-23,,
T109R09W6,2019-08-24,,
T109R09W6,2019-08-25,,
T109R09W6,2019-08-26,,
T109R09W6,2019-08-27,,
T109R09W6,2019-08-28,,
T109R09W6,2019-08-29,,
T109R09W6,2019-08-30,,
T109R09W6,2019-08-31,,
T109R09W6,2019-09-01,,
T109R09W6,2019-09-02,,
T109R09W6,2019-09-03,,
T109R09W6,2019-09-04,,
T109R09W6,2019-09-05,,
T109R09W6,2019-09-06,,
T109R09W6,2019-09-07,,
T109R09W6,2019-09-08,,
T109R09W6,2019-09-09,,
T109R09W6,2019-09-10,,
T109R09W6,2019-09-11,,
T109R09W6,2019-09-12,,
T109R09W6,2019-09-13,,
T109R09W6,2019-09-14,,
T109R09W6,2019-09-15,,
T109R09W6,2019-09-16,,
T109R09W6,2019-09-17,,
T109R09W6,2019-09-18,,
T109R09W6,2019-09-19,,
T109R09W6,2019-09-20,,
T109R09W6,2019-09-21,,
T109R09W6,2019-09-22,,
T109R09W6,2019-09-23,,
T109R09W6,2019-09-24,,
T109R09W6,2019-09-25,,
T109R09W6,2019-09-26,,
T109R09W6,2019-09-27,,
T109R09W6,2019-09-28,,
T109R09W6,2019-09-29,,
T109R09W6,2019-09-30,,
T109R09W6,2019-10-01,,
T109R09W6,2019-10-02,,
T109R09W6,2019-10-03,,
T109R09W6,2019-10-04,,
T109R09W6,2019-10-05,,
T109R09W6,2019-10-06,,
T109R09W6,2019-10-07,,
T109R09W6,2019-10-08,,
T109R09W6,2019-10-09,,
T109R09W6,2019-10-10,,
T109R09W6,2019-10-11,,
T109R09W6,2019-10-12,,
T109R09W6,2019-10-13,,
T109R09W6,2019-10-14,,
T109R09W6,2019-10-15,,
T109R09W6,2019-10-16,,
T109R09W6,2019-10-17,,
T109R09W6,2019-10-18,,
T109R09W6,2019-10-19,,
T109R09W6,2019-10-20,,
T109R09W6,2019-10-21,,
T109R09W6,2019-10-22,,
T109R09W6,2019-10-23,,
T109R09W6,2019-10-24,,
T109R09W6,2019-10-25,,
T109R09W6,2019-10-26,,
T109R09W6,2019-10-27,,
T109R09W6,2019-10-28,,
T109R09W6,2019-10-29,,
T109R09W6,2019-10-30,,
T109R09W6,2019-10-31,,
T109R09W6,2019-11-01,,
T109R09W6,2019-11-02,,
T109R09W6,2019-11-03,,
T109R09W6,2019-11-04,,
T109R09W6,2019-11-05,,
T109R09W6,2019-11-06,,
T109R09W6,2019-11-07,,
T109R09W6,2019-11-08,,
T109R09W6,2019-11-09,,
T109R09W6,2019-11-10,,
T109R09W6,2019-11-11,,
T109R09W6,2019-11-12,,
T109R09W6,2019-11-13,,
T109R09W6,2019-11-14,,
T109R09W6,2019-11-15,,
T109R09W6,2019-11-16,,
T109R09W6,2019-11-17,,
T109R09W6,2019-11-18,,
T109R09W6,2019-11-19,,
T109R09W6,2019-11-20,,
T109R09W6,2019-11-21,,
T109R09W6,2019-11-22,,
T109R09W6,2019-11-23,,
T109R09W6,2019-11-24,,
T109R09W6,2019-11-25,,
T109R09W6,2019-11-26,,
T109R09W6,2019-11-27,,
T109R09W6,2019-11-28,,
T109R09W6,2019-11-29,,
T109R09W6,2019-11-30,,
T109R09W6,2019-12-01,,
T109R09W6,2019-12-02,,
T109R09W6,2019-12-03,,
T109R09W6,2019-12-04,,
T109R09W6,2019-12-05,,
T109R09W6,2019-12-06,,
T109R09W6,2019-12-07,,
T109R09W6,2019-12-08,,
T109R09W6,2019-12-09,,
T109R09W6,2019-12-10,,
T109R09W6,2019-12-11,,
T109R09W6,2019-12-12,,
T109R09W6,2019-12-13,,
T109R09W6,2019-12-14,,
T109R09W6,2019-12-15,,
T109R09W6,2019-12-16,,
T109R09W6,2019-12-17,,
T109R09W6,2019-12-18,,
T109R09W6,2019-12-19,,
T109R09W6,2019-12-20,,
T109R09W6,2019-12-21,,
T109R09W6,2019-12-22,,
T109R09W6,2019-12-23,,
T109R09W6,2019-12-24,,
T109R09W6,2019-12-25,,
T109R09W6,2019-12-26,,
T109R09W6,2019-12-27,,
T109R09W6,2019-12-28,,
T109R09W6,2019-12-29,,
T109R09W6,2019-12-30,,
T109R09W6,2019-12-31,,
T109R19W5,2011-01-01,-21.54,-11.33
T109R19W5,2011-01-02,-23.67,-14.64
T109R19W5,2011-01-03,-20.63,-14.22
T109R19W5,2011-01-04,-15.95,-12.63
T109R19W5,2011-01-05,-19.61,-11.25
T109R19W5,2011-01-06,-14.29,-8.58
T109R19W5,2011-01-07,-16.98,-12.70
T109R19W5,2011-01-08,-17.67,-16.48
T109R19W5,2011-01-09,-19.27,-15.45
T109R19W5,2011-01-10,-24.01,-17.14
T109R19W5,2011-01-11,-29.75,-18.13
T109R19W5,2011-01-12,-26.30,-18.92
T109R19W5,2011-01-13,-31.31,-26.16
T109R19W5,2011-01-14,-35.10,-28.41
T109R19W5,2011-01-15,-34.27,-29.19
T109R19W5,2011-01-16,-38.02,-29.63
T109R19W5,2011-01-17,-39.49,-25.98
T109R19W5,2011-01-18,-37.60,-23.62
T109R19W5,2011-01-19,-33.85,-22.81
T109R19W5,2011-01-20,-33.31,-17.37
T109R19W5,2011-01-21,-21.20,-18.51
T109R19W5,2011-01-22,-21.84,-11.62
T109R19W5,2011-01-23,-21.78,-0.16
T109R19W5,2011-01-24,-21.23,-12.80
T109R19W5,2011-01-25,-24.30,-14.76
T109R19W5,2011-01-26,-21.57,-7.23
T109R19W5,2011-01-27,-14.94,-3.51
T109R19W5,2011-01-28,-19.38,-14.63
T109R19W5,2011-01-29,-26.53,-18.32
T109R19W5,2011-01-30,-35.05,-23.83
T109R19W5,2011-01-31,-35.91,-20.05
T109R19W5,2011-02-01,-30.66,-13.55
T109R19W5,2011-02-02,-15.04,7.02
T109R19W5,2011-02-03,-5.52,8.84
T109R19W5,2011-02-04,-6.26,1.05
T109R19W5,2011-02-05,-23.05,-4.44
T109R19W5,2011-02-06,-30.41,-13.93
T109R19W5,2011-02-07,-32.14,-10.79
T109R19W5,2011-02-08,-29.67,-13.89
T109R19W5,2011-02-09,-28.87,-16.29
T109R19W5,2011-02-10,-21.94,-0.89
